1,59.32397007,86.5300151,110.5553151
2,199.8682787,319.0468712,471.4710697
3,136.6623727,232.9126183,318.1297628
4,29.44157813,29.18036978,57.06860759
5,111.5142674,174.0885953,246.7445172
6,20.18535796,20.80947516,53.3873988
7,91.55740452,155.2277276,224.3366463
8,139.8404392,209.0798017,386.7888088
9,15.90544719,22.9598919,34.21087313
10,12.54676589,17.52610369,32.40375173
11,63.53801714,83.67844372,194.2524147
12,37.945282,71.68308665,139.4660585
13,40.92959609,87.15367567,98.33747038
14,13.96568925,20.35648384,36.99064026
15,11.42121922,10.71270833,34.74948084
16,21.19861198,21.50075233,38.36078601
17,18.38874723,30.50173729,59.31330149
18,22.1753833,27.72709204,63.72493342
19,64.16651601,80.58527185,122.7582864
20,120.6641339,163.5119073,296.6724369
21,215.5693921,292.1271963,565.4835704
22,21.50568644,33.78607589,56.56268285
23,82.26703886,80.59174223,152.3495302
24,67.70688524,94.50766216,175.4054369
25,28.25589057,28.69427176,58.90285089
26,21.95316376,21.88061562,44.41653883
27,80.41439822,114.8065465,199.0378806
28,89.332868,106.6732216,193.4410719
29,82.99913366,102.9834876,173.8469007
30,21.10473256,31.26673215,59.66934997
31,8.837285377,11.14136152,39.61252761
32,94.03018791,180.5524041,210.9035953
33,8.745445014,20.15646018,25.144853
34,28.39664333,38.91099922,93.58314252
35,16.96449413,46.30799178,49.53297487
36,21.97090849,24.09537989,56.25426846
37,9.404476594,12.40703683,19.47455076
38,225.0835976,382.833322,556.6885509
39,14.00715192,14.85985815,34.14662341
40,24.44090202,38.06545944,58.98659839
41,61.09630619,64.83102481,150.383437
42,65.85353192,83.73093875,173.4928853
43,64.01334571,124.5353481,175.190155
44,80.41219566,104.3757576,210.6813268
45,42.79076283,72.96026498,75.57549735
46,86.84139689,86.20232428,169.29027
47,12.21398618,18.15170199,31.32974416
48,68.48538561,81.36294042,161.9576254
49,17.16340728,26.12529825,61.61126974
50,37.1944518,46.22054823,125.0524331
51,14.78898944,15.18258074,31.76286731
52,13.65598054,11.5705503,32.05874128
53,16.9540176,17.20864812,32.34700337
54,108.724639,153.3297049,285.2647395
55,16.90425231,16.119711,26.40794075
56,12.99238912,9.459376997,19.93523133
57,22.09076075,20.35183155,55.31346137
58,64.46366204,81.46823156,130.5871593
59,44.1399695,51.53479036,93.90826143
60,38.28973494,72.5573095,98.30583247
61,20.92544314,25.5650803,63.4816653
62,21.60438012,35.9951643,63.24322491
63,24.89025471,27.78895554,60.02088269
64,13.46908756,26.30955193,44.85172875
65,190.5266768,317.0296086,429.9057342
66,11.84465183,12.07654743,37.44555972
67,5.271954513,5.167984355,9.159949878
68,84.53062888,95.33196616,214.5040722
69,49.06922576,69.07887879,141.1316911
70,10.8385654,20.0561842,41.30045995
71,27.77859547,25.61664713,65.77453008
72,207.2664923,323.0493603,565.9423694
73,53.61922693,73.99915818,128.378899
74,21.00421055,46.19658107,70.39158188
75,21.37413305,48.96591067,57.48960017
76,80.19279947,89.46629804,175.8348625
77,22.90160785,24.35879124,50.97646031
78,90.40750381,129.2620779,195.719795
79,43.21995426,56.80143293,103.0914188
80,60.26072167,81.18604164,124.4553567
81,60.79035647,102.4694306,216.2701955
82,44.0824116,46.4818404,99.79206372
83,22.20962874,34.18912327,66.003109
84,26.19769869,33.83607429,66.7852696
85,15.79934808,18.02486704,35.35894974
86,31.7530894,97.88638599,122.1786221
87,33.15989687,82.76145515,99.77507634
88,13.47188337,13.67371157,28.72879314
89,17.48157925,22.95302171,54.16549678
90,52.3413249,93.98551234,108.6145287
91,31.87208049,34.9925357,66.14238326
92,10.9628246,11.72403036,25.56687176
93,16.81379275,15.33086418,28.69422155
94,48.5581275,70.29639374,137.8774281
95,26.19513556,38.80504117,61.1901022
96,48.76753472,47.30341657,94.26625105
97,65.43114606,112.3728989,183.4995208
98,61.294994,74.96495938,147.7189404
99,42.58135861,70.97125232,115.9902027
100,36.24656339,31.9343396,62.65291404
