Sno,freq_neg,freq_neutral,freq_pos,overall
0,27.051927403291607,6.3777811750802655,2.491215176577239,1
1,37.055933904006494,4.329163516834805,1.9271329504512393,0
2,35.317327288705854,3.7015937468533764,1.58576803233285,0
3,60.99308730302279,9.450158354967112,8.735234258678908,0
4,103.85167062807439,26.324756808037506,11.012624901961534,1
5,23.928368047393686,4.050939423729854,3.0114947063295983,0
6,45.009561075938294,5.429698622314441,2.18117137394169,1
7,78.50579917901244,14.755958305638684,5.4710223617343665,0
8,41.093765588095565,7.082683641808354,6.69173265185638,0
9,74.01666721082142,9.44110028491766,7.355257126006206,0
10,36.600932354142834,4.824862623540978,4.023108186604017,0
11,20.555294311950156,4.674435836361085,1.9661934919139044,0
12,68.63238689681509,15.90197313692515,7.542341883802091,0
13,27.336156284384206,4.29124082360154,2.9263409173425616,0
14,8.491836866513607,1.267191616928114,0.8889372971678517,2
15,22.440334781565504,4.3032305316242105,2.6364198352543173,0
16,48.86874265790664,5.315032753019554,3.2334308418726883,0
17,24.922837912087076,4.257118972482743,1.7715898666452363,0
18,45.415523920474726,8.897192516915341,5.503999708506484,0
19,21.93052707294791,4.645756450462925,2.15536652518486,0
20,41.68271401197015,8.638958345909938,5.704826411865664,0
21,33.02909352149077,9.748985849818586,4.801277407724764,1
22,33.59343491442179,7.385141922744369,4.623959822003874,0
23,4.507575551943847,1.0,1.9124892893931984,0
24,40.481806841103136,5.707738046111397,5.6390513284515045,0
25,19.469577105059777,4.303072572305113,2.9987968328469172,1
26,22.84103852440675,4.709874494817717,1.1832946624549383,0
27,16.662168319362614,1.0479516371446924,1.0479516371446924,0
28,56.26092539496544,10.543061202954394,4.801999324041521,0
29,25.90097558382674,4.192171701516094,3.2657896308379586,0
30,31.33114138847794,4.2206935777511,1.9118362038519376,0
31,37.110457745716985,4.473729244387406,2.794120249477299,0
32,69.43200898419958,14.186423273906797,9.583954263766023,0
33,25.007616495494933,6.2017511833573185,3.737445502262708,2
34,50.37400788133123,8.090558499637556,5.5815013287871995,0
35,26.949816594835095,5.89542757363192,3.663640853885978,0
36,35.92489592311485,2.5862765001013246,2.2290006415866954,0
37,48.72366492958124,7.657295553715224,7.361217073014366,0
38,40.332105326935846,23.459293798557432,9.65179962795484,1
39,44.12986900849198,6.741591784862769,4.715549962475637,0
40,43.99313448108995,8.25259409557714,5.598366321574687,0
41,90.74040113788355,14.181419325574272,11.25794229155146,0
42,123.05408739323528,22.337045649762548,15.659029906252547,0
43,48.856289970000006,15.635729770763014,3.656564596110659,0
44,28.52671030096078,5.147786327540076,4.305708522903712,2
45,46.525790554804374,8.458058512276875,5.243960780753697,0
46,42.76295814794989,8.04869606402829,5.999246549957361,0
47,62.78304177584597,12.336601341251004,8.883456200016397,1
48,29.463136624470778,5.5029184293060895,3.68286246676057,0
49,124.65711266905468,19.325035611312032,13.092282524445244,0
50,41.379431966681864,8.134566268204342,6.1119530257991315,2
51,50.96025599344315,9.898059573395436,6.390137523691463,0
52,67.68104858304764,10.956723105274397,7.492550152497728,0
53,68.33179650396082,32.18534786380723,7.411069715793176,1
54,10.346243467261306,3.0346361432125706,2.6278444301057933,0
55,76.4795230266283,12.695086629489037,10.577494682704236,0
56,41.071473738920325,10.654824449703952,2.8221205898051362,1
57,35.8081356612403,6.604841060630323,2.4736755567356408,1
58,13.347175108312857,2.798661604047579,1.9929696842666238,1
59,32.82409461483989,7.100371185307592,5.171882199890948,1
60,54.97426929531151,26.09620747257521,6.3777205636165295,1
61,24.201906093582615,8.251219752331336,1.7927171373301687,1
62,78.32152364078586,28.18680087109436,13.238393879537497,1
63,87.94009211103283,14.102151860772926,9.25328431538283,0
64,63.916429569577524,4.149393057586776,3.621494436522539,0
65,42.09612524608152,7.8303742681595185,6.830641127514518,0
66,43.75099732388206,7.9918550418216014,5.89778534542728,0
67,6.902403698597218,1.3545001278789108,1.0041733038540883,1
68,64.5359349833205,10.991133306936488,8.349304732531976,0
69,64.95619736154107,16.838482449671062,18.344807896937073,2
70,14.043284583816156,2.7242703351290976,1.9638272572855042,0
71,13.014636816046547,3.2595800624397824,1.135313996927075,0
72,13.383845903593107,3.2515699238916635,2.142486439252954,1
73,78.06103705808836,11.496513565991197,8.170442015731798,0
74,100.15960390231359,18.84562691551157,11.765148378463952,0
75,87.82175153647857,13.836500837932366,6.045702649698152,0
76,36.038027463379606,8.39132496650627,7.0534648764160455,0
77,34.4486712475014,5.472319683703149,3.0154670023139603,0
78,28.923283255123323,8.346648850443296,3.8174270361079436,1
79,63.12907514578677,11.493747733485787,6.5599866708411065,0
80,76.42209355703025,12.555255645448058,8.908770209780462,0
