1,38.57844788,25.86790578,59.22187294
2,154.3203286,69.45225945,151.7737587
3,54.94522787,29.05700571,50.7395492
4,426.4431875,277.178065,650.8110983
5,25.21924074,25.76000937,60.96219656
6,78.01412666,58.64903854,128.631323
7,61.63904495,61.16692127,125.619284
8,76.28590956,63.31861431,150.1822583
9,107.4609845,72.68840695,160.5300196
10,45.71992055,42.12753806,102.4726105
11,19.61390873,14.38769786,33.82238121
12,85.57011707,63.25089336,158.111787
13,37.50780983,28.02145123,54.93559977
14,128.9912264,69.35964329,145.0058046
15,125.252165,96.52309665,229.897979
16,57.42451934,31.34673629,81.08822428
17,129.0643867,75.70340154,178.2668937
18,57.32047774,58.41708963,125.8268144
19,12.31689589,13.59293381,29.72093501
20,87.22791033,69.7191908,167.2692059
21,53.256076,45.10384447,99.6485253
22,110.2780573,94.00497393,235.868517
23,40.17335178,34.52825679,67.85069449
24,57.70902065,27.09411872,69.80107127
25,25.58359753,30.22561267,55.4772936
26,51.46116259,51.83514696,121.6699415
27,55.24564794,41.48493393,97.10618479
28,23.43238213,12.36659978,31.58577874
29,27.62509556,21.50387279,58.1001358
30,56.5831642,52.95905153,112.6852907
31,77.26161033,60.65089712,159.7867223
32,17.16374399,14.92165583,36.89095917
33,45.0694361,46.81496561,101.4112314
34,50.50722868,32.5675753,76.21538549
35,52.18488964,23.16348737,55.4672022
36,214.4034894,175.0450212,426.8603051
37,79.79907876,63.40969967,168.1520161
38,98.17000952,66.98512409,148.864329
39,362.6948604,229.4444992,520.8445478
40,86.17312199,48.93226941,94.89516214
41,81.37116679,62.98456751,162.1546267
42,11.77728487,11.97447734,35.69607471
43,214.2060615,111.5960576,256.6955113
44,103.9689186,56.37485188,130.1126948
45,39.2082811,21.39529069,52.77308423
46,515.2597343,94.58871215,197.9693748
47,29.41920724,25.80658392,52.59080827
48,515.2597343,94.58871215,197.9693748
49,18.79215282,17.91487315,52.61701251
50,52.11991218,41.17140462,100.4655347
51,47.13781247,38.1852541,95.39898219
52,62.05037022,41.9200652,97.18655007
53,23.21957837,13.01119171,28.13370297
54,70.45554275,66.13480308,130.0472809
55,37.90863625,27.70948713,69.00366703
56,39.9873272,35.01586816,64.37503593
57,67.83731664,58.07528993,113.6520776
58,60.43155868,39.41844123,100.5743116
59,69.32637605,49.08225875,128.5476051
60,1094.206786,688.8950076,1807.990505
61,9.135497995,9.779574759,24.64557738
62,13.04699374,10.30357941,24.15268412
63,35.92850712,28.23934768,59.87000779
64,114.7761526,14.84601087,32.37752633
65,322.295461,8.559066918,24.96018014
66,515.2597343,94.58871215,197.9693748
67,66.15416694,44.39661418,95.83760714
68,96.29474618,17.71357331,44.57830275
69,485.9617617,121.8991802,265.4379782
70,515.2597343,94.58871215,197.9693748
71,35.41807495,14.02755886,37.10447958
72,136.0071738,57.32942623,127.5458058
73,934.3563499,166.1664779,395.1542397
74,37.02844723,21.78464474,46.87364671
75,334.1619852,113.5244353,242.8332961
76,260.1174759,109.3774905,232.2482587
77,109.2508744,16.86972046,31.73862414
78,280.5479356,32.99415241,73.0217983
79,515.2597343,94.58871215,197.9693748
80,46.4268591,25.06658116,50.1633602
81,256.4585102,47.96791377,100.2143474
82,515.2597343,94.58871215,197.9693748
83,639.3406307,81.04514333,204.7486131
84,47.55343942,38.8627734,85.87930447
85,540.030477,154.4131306,360.8340002
86,73.64898436,21.05576722,48.95893322
87,15.32113731,14.9875543,31.06298078
88,43.31054647,30.30716912,63.16685567
89,85.41738196,51.81346068,124.9286145
90,93.27097198,91.10637285,190.743805
91,137.1890355,69.4888809,161.9199724
92,38.0619922,21.65640238,43.60675617
93,167.5363632,103.2628236,289.8921624
94,46.46995414,31.33199225,76.8509643
95,10.21180887,9.99811448,20.00347815
96,200.4612782,134.4140126,308.394336
97,160.3874426,67.8986944,171.747323
98,135.2718006,81.92324165,177.9784134
99,18.88898178,10.90328592,17.21769642
100,73.5990443,54.62054871,117.4538088
