Sno,freq_neg,freq_neutral,freq_pos,overall
0,44.91533621184014,42.00726730054837,133.7383334907377,2
1,15.336477368232686,11.777938400642705,50.567695106594705,2
2,20.755795636096355,18.753499823208116,45.87675611294447,2
3,12.132748004462542,12.854545913845653,46.340849680658984,2
4,72.23001120812675,72.22104716606083,214.70125287227623,2
5,193.785898510437,122.93053617548371,428.72613186832996,2
6,8.923838161260381,8.517532876855903,27.895138149918644,2
7,8.664631462160237,12.598099348630047,32.71978222610319,2
8,33.61143484538188,35.5245579473122,144.02270593868502,2
9,73.54539530246078,71.97158684599977,357.6002429537043,2
10,103.52595804507101,96.47227624709576,315.42019790070395,2
11,19.094939988739924,16.954511569650826,60.554220231223425,2
12,98.04538205824261,91.01139285279315,267.74138585086274,2
13,7.6709027346916985,7.627855896374305,21.095326482119745,2
14,94.99181137411352,115.57896397426059,259.08837539336486,2
15,39.56209394112474,44.28643952264201,218.68105113651063,2
16,10.472055097920663,13.540133830373911,51.70189604609052,2
17,62.30558377553632,60.13358011493816,244.60221792883382,2
18,10.201931793746358,8.266004216567856,23.730899527489285,2
19,28.473119837715,24.8964291695974,247.2707161564336,2
20,16.109441740713336,15.50325635472712,124.04624872450633,2
21,32.389891748220876,31.784421851657502,236.2084510757907,2
22,63.519341928761655,63.14094221879173,175.038143069947,2
23,21.527528495630268,18.443379114729645,58.437188080070406,2
24,8.318964268041011,10.671245224132557,50.988867841412606,2
25,21.114700281425122,22.754962118162837,83.71779374953222,2
26,49.69617154275914,55.698882846722874,264.287315623053,2
27,12.707870998215926,12.356183854923527,68.96842969915211,2
28,87.42036541048947,95.98513163749449,351.5037216158127,2
29,40.7570271634227,37.48372724272447,111.13248914750427,2
30,14.390745821523646,23.876359105979027,89.49101028323385,2
31,54.604275277736036,57.44506628922581,158.45411694276092,2
32,71.18197125076742,63.71188423837176,160.71226088374132,2
33,14.889809753995596,14.21558350369318,32.76639034836761,2
34,12.576717081719947,15.265425729246989,53.66262929113563,2
35,68.97240873165525,71.71204067880574,202.4029335714528,2
36,99.07051679789825,106.13024767657012,272.33348582254763,2
37,67.61880340024356,67.1425317126426,165.989874601008,2
38,6.210727295857056,8.037453130396607,44.18446683976832,2
39,100.40597707563316,98.61527870486469,337.6387593898284,2
40,65.09256301893393,61.18153269365173,244.75606538688987,2
41,21.866476475533922,25.789814863329468,66.75986190175647,2
42,10.421307014770427,12.356147023349514,36.339992587333356,2
43,27.373833735915547,28.225915295546887,111.22814194693741,2
44,8.230804197794376,6.861333623724423,21.702160447715258,2
45,24.939227228308667,29.39971414195498,80.64367872419977,2
46,311.0818808658659,299.72748040330634,1139.3260940241776,2
47,11.46331453130338,12.37334459402997,34.844263849915556,2
48,21.43286984018239,23.24168180336676,86.4402760205018,2
49,21.996243150445228,23.728794678414253,51.778748154720134,2
50,97.30807987360626,93.95721046412537,381.1952556378814,2
51,21.292974759486857,24.95186107901072,142.60118156741834,2
52,25.436696957565953,24.313853090528422,56.67167850028648,2
53,19.68472961751545,20.90102148846745,53.01731589527103,2
54,14.330677727492409,11.28187684876777,32.65388217614747,2
55,19.310327841618054,13.523769920806657,36.83145680284746,2
56,599.0402620376398,648.9227415329448,2272.767015745627,2
57,16.412081088099487,22.020972091940806,59.93419549801049,2
58,101.59546252124086,88.96427658615299,308.3333519692418,2
59,7.094106719032287,7.761164564824536,38.88934939213109,2
60,22.5829374177488,22.14212062219162,68.26350031074162,2
61,22.06489825139572,18.560002142684574,154.15495206587295,2
62,48.93945562248462,57.642820924193444,210.3495016754184,2
63,48.78569573382239,42.39247824212253,115.53925752997205,2
64,16.23740684444462,14.468659537416732,33.990417720867235,2
65,28.324379497689517,29.101215225144614,81.91827870968388,2
66,94.10923872030824,78.35194347929279,363.1504536219794,2
67,14.100654784539687,12.881828416798081,45.77321834109739,2
68,7.2234064494788415,16.724746990746144,27.85481691598927,2
69,35.884105759660834,21.91991835721092,101.35356335123821,2
70,5.22738420296437,5.92820644371267,19.69738976164005,2
71,47.30381123917856,48.203038457115156,161.1195051905884,2
72,31.718673648880443,31.17342581198828,70.02723952019363,2
73,29.71639878303481,28.807797099965928,240.59155450740053,2
74,13.955182819119461,15.8416991546177,47.09286276543862,2
75,47.1834627239842,47.52480984127282,190.773008341281,2
76,102.97688658154131,125.47311225390925,515.5949277461416,2
77,14.983909640165662,15.11364856343587,56.35903479046803,2
78,5.74274511166244,9.14957619170798,50.291209771484496,2
79,37.5484947064533,42.58168468793366,117.25260068456753,2
80,7.1850959682613755,12.672997259612226,52.564529597559755,2
